sucursal_nombre,producto_marca,product_name,producto_code,clasificacion,stock_actual,inventario_ideal,producto_costo_unitario,semana,ano
BUCARAMANGA,OTROS,DHE00413020,020 FILTAN,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DLS00023020,020 FC-2829,C,0,0,1887.0,34,2025
BUCARAMANGA,OTROS,DAC00096020,020 DAC096,C,0,0,10313.74,34,2025
BUCARAMANGA,OTROS,DAC10090020,020 DAC090A,C,1,0,7277.34,34,2025
BUCARAMANGA,OTROS,DAC00036020,020 DAC036,C,0,0,7928.35,34,2025
BUCARAMANGA,OTROS,DAE05290020,020 BA290,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DCE00641020,020 A-025,C,0,0,12400.0,34,2025
BUCARAMANGA,OTROS,AC000005020,020 9/16 X 3/8,C,0,0,1250.0,34,2025
BUCARAMANGA,OTROS,DAC00116020,020 80801900070,C,0,1,7545.6,34,2025
BUCARAMANGA,OTROS,DCE00638020,020 1696766C1,C,0,0,36178.63,34,2025
BUCARAMANGA,OTROS,DCE00874018,018 HCF0408,C,0,0,6111.94,34,2025
BUCARAMANGA,OTROS,DAC01084018,018 HCA1833,C,0,0,8577.62,34,2025
BUCARAMANGA,OTROS,DAE05779018,018 GA779,C,0,0,7412.57,34,2025
BUCARAMANGA,OTROS,DAE06766018,018 GA766,C,0,0,2170.55,34,2025
BUCARAMANGA,OTROS,DAE06746018,018 GA746,C,0,0,3803.26,34,2025
BUCARAMANGA,OTROS,DAE06737018,018 GA737,C,0,0,3319.27,34,2025
BUCARAMANGA,OTROS,DAE05732018,018 GA732,C,0,0,8987.76,34,2025
BUCARAMANGA,OTROS,DAE06684018,018 GA684,C,0,0,5625.0,34,2025
BUCARAMANGA,OTROS,DAE05638018,018 GA638,C,0,0,2852.65,34,2025
BUCARAMANGA,OTROS,DAE05633018,018 GA633,C,0,0,5702.4,34,2025
BUCARAMANGA,OTROS,DAE00589018,018 GA589,C,0,0,4795.37,34,2025
BUCARAMANGA,OTROS,DAE06389018,018 GA389,C,0,0,2738.57,34,2025
BUCARAMANGA,OTROS,DAE05231018,018 GA231,C,0,0,5831.81,34,2025
BUCARAMANGA,OTROS,DAE05186018,018 GA186,C,0,0,2922.95,34,2025
BUCARAMANGA,OTROS,DAE05150018,018 GA150,C,0,0,5859.0,34,2025
BUCARAMANGA,OTROS,DAE61013018,018 GA1013,C,0,0,3730.97,34,2025
BUCARAMANGA,OTROS,DCE00868018,018 G868,C,0,0,15378.32,34,2025
BUCARAMANGA,OTROS,DCE00061018,018 G061,C,0,0,1649.6,34,2025
BUCARAMANGA,OTROS,DCF00015017,017 ZRC-273XF,C,0,0,2750.0,34,2025
BUCARAMANGA,OTROS,DLE00001017,017 257867R91,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE06853017,017 FP-910,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE06915017,017 FP-520,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05180017,017 AZA-235116-1,C,0,0,2002.55,34,2025
BUCARAMANGA,OTROS,DCE00613016,016 G-67513480,C,0,0,46000.0,34,2025
BUCARAMANGA,OTROS,DAE06454016,016 FP120,C,0,0,1305.0,34,2025
BUCARAMANGA,OTROS,DAE02924015,015-TF-250204,C,0,0,15363.64,34,2025
BUCARAMANGA,OTROS,DLE00072015,015 TH-PT87S,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DHE00119015,015 TH-1671,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE06351015,015 TFPA2390,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05151015,015 TFA586,C,0,0,3325.5,34,2025
BUCARAMANGA,OTROS,DAE05238015,015 TFA-3847-17,C,0,0,3554.67,34,2025
BUCARAMANGA,OTROS,DAE06614015,015 TFA-2121,C,0,0,5292.0,34,2025
BUCARAMANGA,OTROS,DAE05911015,015 TFA-2106,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05585015,015 TFA16546N74,C,0,0,1557.17,34,2025
BUCARAMANGA,OTROS,DAE05595015,015 TFA144,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05149015,015 TFA-117,C,0,0,1392.0,34,2025
BUCARAMANGA,OTROS,DAE05035015,015 TFA110,C,0,0,1455.84,34,2025
BUCARAMANGA,OTROS,DAE05997015,015 TFA-100-1,C,0,0,2100.0,34,2025
BUCARAMANGA,OTROS,DAE05955015,015 TF-291004,C,0,0,2250.0,34,2025
BUCARAMANGA,OTROS,DAE05908015,015 TF-099,C,0,0,2969.0,34,2025
BUCARAMANGA,OTROS,DCE00158015,015 TC-931209,C,0,0,1401.22,34,2025
BUCARAMANGA,OTROS,DCE00589015,015 TC-022400,C,0,0,5000.0,34,2025
BUCARAMANGA,OTROS,DLE00411015,015 T-6505,C,0,0,263.06,34,2025
BUCARAMANGA,OTROS,DLE00596015,015 T-28601,C,0,0,2734.53,34,2025
BUCARAMANGA,OTROS,DLE00447015,015 T-2011,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DCS00172014,014 HCX-6554A,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DCS00063014,014 HCX6438840,C,0,0,2350.5,34,2025
BUCARAMANGA,OTROS,DLS00276014,014 HCX-41150066A,C,0,0,2898.0,34,2025
BUCARAMANGA,OTROS,DLS00201014,014 HCX3802N,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DLS00120014,014 HCX3191P,C,0,0,3377.82,34,2025
BUCARAMANGA,OTROS,DLS00075014,014 HCX252,C,0,0,2866.09,34,2025
BUCARAMANGA,False,DLS00105011,011 FC5,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE06651010,010 GA651,C,0,0,7089.87,34,2025
BUCARAMANGA,OTROS,DCE00066010,010 G066,C,0,0,5883.98,34,2025
BUCARAMANGA,OTROS,DWS00078010,010 FW2071,C,0,0,4608.17,34,2025
BUCARAMANGA,OTROS,DLS00247010,010 FLAD142,C,0,0,13476.74,34,2025
BUCARAMANGA,OTROS,DLE00034010,010 FL516,C,0,0,9600.86,34,2025
BUCARAMANGA,OTROS,DLS00258010,010 FL1833,C,0,0,20786.8,34,2025
BUCARAMANGA,OTROS,DLS00077010,010 FL1777,C,0,0,18983.85,34,2025
BUCARAMANGA,OTROS,DLS00138010,010 FL1761,C,0,0,5848.77,34,2025
BUCARAMANGA,OTROS,DLS00129010,010 FL1738,C,0,0,3200.73,34,2025
BUCARAMANGA,OTROS,DLS00156010,010 FL1644,C,0,0,4472.46,34,2025
BUCARAMANGA,OTROS,DLS00199010,010 FL1636,C,0,0,8910.36,34,2025
BUCARAMANGA,OTROS,DLS00072010,010 FL1612,C,0,0,5814.32,34,2025
BUCARAMANGA,OTROS,DLS00086010,010 FL1607,C,0,0,9441.91,34,2025
BUCARAMANGA,OTROS,DLS00120010,010 FL1606,C,0,0,4739.31,34,2025
BUCARAMANGA,OTROS,DLS00038010,010 FL1605,C,0,0,15094.6,34,2025
BUCARAMANGA,OTROS,DLS00201010,010 FL1582,C,0,0,2893.01,34,2025
BUCARAMANGA,OTROS,DLS00036010,010 FL1570,C,0,0,3777.56,34,2025
BUCARAMANGA,OTROS,DLS00075010,010 FL1550,C,0,0,2672.06,34,2025
BUCARAMANGA,OTROS,DLS10032010,010 FL1547,C,0,0,4399.16,34,2025
BUCARAMANGA,OTROS,DLS00056010,010 FL1546,C,0,0,10504.82,34,2025
BUCARAMANGA,OTROS,DLS10018010,010 FL1536,C,0,0,6214.95,34,2025
BUCARAMANGA,OTROS,DLS00023010,010 FL1532,C,0,0,7973.9,34,2025
BUCARAMANGA,OTROS,DLS00022010,010 FL1522,C,0,0,5862.48,34,2025
BUCARAMANGA,OTROS,DLS00021010,010 FL1517,C,0,1,3034.74,34,2025
BUCARAMANGA,OTROS,DLS00157010,010 FL1509,C,0,0,4575.47,34,2025
BUCARAMANGA,OTROS,DLE00145010,010 FL1475,C,0,0,5735.81,34,2025
BUCARAMANGA,OTROS,DLE00269010,010 FL1465,C,0,0,3184.72,34,2025
BUCARAMANGA,OTROS,DLE00596010,010 FL1305,C,0,0,2058.7,34,2025
BUCARAMANGA,OTROS,DLE00049010,010 FL1109,C,0,0,1420.25,34,2025
BUCARAMANGA,OTROS,DLE00048010,010 FL1108,C,0,1,1707.43,34,2025
BUCARAMANGA,OTROS,DLE00092010,010 FL1101,C,0,1,1847.85,34,2025
BUCARAMANGA,OTROS,DLS00002010,010 FL1095,C,0,0,4494.63,34,2025
BUCARAMANGA,OTROS,DLS00005010,010 FL1094,C,0,0,2724.33,34,2025
BUCARAMANGA,OTROS,DLS00042010,010 FL1093,C,0,0,2195.86,34,2025
BUCARAMANGA,OTROS,DLS00041010,010 FL1092,C,0,0,2076.09,34,2025
BUCARAMANGA,OTROS,DLS00039010,010 FL1090,C,0,0,1970.16,34,2025
BUCARAMANGA,OTROS,DLS00020010,010 FL1088,C,0,0,3984.53,34,2025
BUCARAMANGA,OTROS,DLS00203010,010 FL1082,C,0,0,4409.84,34,2025
BUCARAMANGA,OTROS,DLS00003010,010 FL1077,C,0,0,5772.86,34,2025
BUCARAMANGA,OTROS,DLS00048010,010 FL1074,C,0,0,3190.34,34,2025
BUCARAMANGA,OTROS,DLS00010010,010 FL1067,C,0,0,5183.81,34,2025
BUCARAMANGA,OTROS,DLS00259010,010 FL1043,C,0,0,3579.29,34,2025
BUCARAMANGA,OTROS,DLS00189010,010 FL1034,C,0,0,1949.72,34,2025
BUCARAMANGA,OTROS,DLS00254010,010 FL1029,C,0,0,2276.97,34,2025
BUCARAMANGA,OTROS,DLS10009010,010 FL1028,C,0,0,1803.45,34,2025
BUCARAMANGA,OTROS,DLS00009010,010 FL1025,C,0,0,2673.67,34,2025
BUCARAMANGA,OTROS,DLS00265010,010 FL1017,C,0,0,2404.83,34,2025
BUCARAMANGA,OTROS,DLS00214010,010 FL1015,C,0,0,2182.06,34,2025
BUCARAMANGA,OTROS,DLS00256010,010 FL1013,C,0,0,3862.89,34,2025
BUCARAMANGA,OTROS,DCE00061010,010 FG2050,C,0,0,812.43,34,2025
BUCARAMANGA,OTROS,DCS00011010,010 FCA7602,C,0,0,6334.67,34,2025
BUCARAMANGA,OTROS,DCS10011010,010 FCA1C,C,0,0,9415.76,34,2025
BUCARAMANGA,OTROS,DCS10187010,010 FC2390,C,0,0,12161.37,34,2025
BUCARAMANGA,OTROS,DCS10270010,010 FC2360,C,0,0,15839.66,34,2025
BUCARAMANGA,OTROS,DCS00060010,010 FC2326,C,0,0,7851.99,34,2025
BUCARAMANGA,OTROS,DCS00163010,010 FC2312,C,0,1,9465.81,34,2025
BUCARAMANGA,OTROS,DCS00126010,010 FC2259,C,0,1,5264.21,34,2025
BUCARAMANGA,OTROS,DCS00125010,010 FC2258,C,0,0,6010.62,34,2025
BUCARAMANGA,OTROS,DCS00031010,010 FC2219,C,0,0,8797.78,34,2025
BUCARAMANGA,OTROS,DCS00030010,010 FC2218,C,0,0,4724.41,34,2025
BUCARAMANGA,OTROS,DCS00062010,010 FC2215,C,0,0,8134.89,34,2025
BUCARAMANGA,OTROS,DCE00270010,010 FC2171,C,0,0,6568.37,34,2025
BUCARAMANGA,OTROS,DCE00084010,010 FC2109,C,0,0,2158.78,34,2025
BUCARAMANGA,OTROS,DCS00014010,010 FC2099,C,0,0,3000.0,34,2025
BUCARAMANGA,OTROS,DCS00027010,010 FC2083,C,0,0,4389.31,34,2025
BUCARAMANGA,OTROS,DCS00134010,010 FC2077,C,0,0,9336.17,34,2025
BUCARAMANGA,OTROS,DCS00034010,010 FC2076,C,0,0,6759.8,34,2025
BUCARAMANGA,OTROS,DCS00088010,010 FC2060,C,0,0,1358.4,34,2025
BUCARAMANGA,OTROS,DCS00253010,010 FC2037,C,0,0,9248.8,34,2025
BUCARAMANGA,OTROS,DCS00064010,010 FC2035,C,0,0,5068.13,34,2025
BUCARAMANGA,OTROS,DCS00300010,010 FC2033,C,0,0,3683.0,34,2025
BUCARAMANGA,OTROS,DCS00007010,010 FC2027,C,0,0,4965.21,34,2025
BUCARAMANGA,OTROS,DCS00019010,010 FC2019,C,0,0,3715.4,34,2025
BUCARAMANGA,OTROS,DAE06771010,010 FA3583,C,0,0,3757.33,34,2025
BUCARAMANGA,OTROS,DAE05903010,010 FA3581,C,0,0,4628.98,34,2025
BUCARAMANGA,OTROS,DAE06657010,010 FA3579,C,0,0,5223.95,34,2025
BUCARAMANGA,OTROS,DAE06746010,010 FA3578,C,0,0,4589.04,34,2025
BUCARAMANGA,OTROS,DAE06749010,010 FA3577,C,0,0,10262.08,34,2025
BUCARAMANGA,OTROS,DAE06632010,010 FA3574,C,0,0,3167.79,34,2025
BUCARAMANGA,OTROS,DAE06656010,010 FA3567,C,0,0,7009.85,34,2025
BUCARAMANGA,OTROS,DAE06939010,010 FA3544,C,0,0,9541.49,34,2025
BUCARAMANGA,OTROS,DAE05732010,010 FA3541,C,0,0,6572.41,34,2025
BUCARAMANGA,OTROS,DAE06713010,010 FA3540,C,0,0,6202.45,34,2025
BUCARAMANGA,OTROS,DAE06763010,010 FA3528,C,0,0,4709.13,34,2025
BUCARAMANGA,OTROS,DAE06694010,010 FA3527,C,0,0,7108.22,34,2025
BUCARAMANGA,OTROS,DAE06686010,010 FA3526,C,0,0,2789.69,34,2025
BUCARAMANGA,OTROS,DAE00847010,010 FA3524,C,0,0,6287.27,34,2025
BUCARAMANGA,OTROS,DAE06710010,010 FA3523,C,0,0,2251.88,34,2025
BUCARAMANGA,OTROS,DAE06884010,010 FA3522,C,0,0,2409.96,34,2025
BUCARAMANGA,OTROS,DAE06601010,010 FA3520,C,0,0,5856.22,34,2025
BUCARAMANGA,OTROS,DAE06630010,010 FA3519,C,0,0,4921.67,34,2025
BUCARAMANGA,OTROS,DAE06992010,010 FA3518,C,0,0,5084.9,34,2025
BUCARAMANGA,OTROS,DAE06628010,010 FA3517,C,0,0,6983.43,34,2025
BUCARAMANGA,OTROS,DAE06875010,010 FA3513,C,0,0,5740.53,34,2025
BUCARAMANGA,OTROS,DAE06863010,010 FA3508,C,0,0,3056.95,34,2025
BUCARAMANGA,OTROS,DAE06625010,010 FA3505,C,0,0,6025.0,34,2025
BUCARAMANGA,OTROS,DAE06388010,010 FA3503,C,0,0,4437.89,34,2025
BUCARAMANGA,OTROS,DAE06268010,010 FA3464,C,0,0,126001.14,34,2025
BUCARAMANGA,OTROS,DAE06803010,010 FA3194,C,0,0,2339.1,34,2025
BUCARAMANGA,OTROS,DAE05584010,010 FA3130,C,0,0,7652.81,34,2025
BUCARAMANGA,OTROS,DAE01022010,010 FA3117,C,0,0,3938.9,34,2025
BUCARAMANGA,OTROS,DAE06836010,010 FA3110,C,0,0,2450.37,34,2025
BUCARAMANGA,OTROS,DAE05371010,010 FA3087,C,0,0,5148.12,34,2025
BUCARAMANGA,OTROS,DAE05231010,010 FA3086,C,0,0,2129.73,34,2025
BUCARAMANGA,OTROS,DAE05024010,010 FA3081,C,0,0,5730.2,34,2025
BUCARAMANGA,OTROS,DAE05321010,010 FA3078,C,0,0,3689.45,34,2025
BUCARAMANGA,OTROS,DAE05566010,010 FA3072,C,0,0,2054.02,34,2025
BUCARAMANGA,OTROS,DAE05186010,010 FA3067,C,0,0,2767.0,34,2025
BUCARAMANGA,OTROS,DAE05744010,010 FA3065,C,0,0,6528.62,34,2025
BUCARAMANGA,OTROS,DAE05148010,010 FA3061,C,0,0,3816.84,34,2025
BUCARAMANGA,OTROS,DAE05867010,010 FA3049,C,0,0,3177.5,34,2025
BUCARAMANGA,OTROS,DAE05307010,010 FA3048,C,0,0,4551.99,34,2025
BUCARAMANGA,OTROS,DAE05101010,010 FA3045,C,0,0,7408.29,34,2025
BUCARAMANGA,OTROS,DAE05162010,010 FA3031,C,0,0,3936.34,34,2025
BUCARAMANGA,OTROS,DAE05633010,010 FA3019,C,0,0,4627.75,34,2025
BUCARAMANGA,OTROS,DAE05182010,010 FA3010,C,0,0,3677.23,34,2025
BUCARAMANGA,OTROS,DLE00288008,008 G288(ARGO),C,0,0,500.0,34,2025
BUCARAMANGA,OTROS,DHE00291008,008 AR4428,C,0,0,1260.0,34,2025
BUCARAMANGA,OTROS,DAE02329008,008 AR0729,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DHE00319007,007 ZRH9000,C,0,1,1.0,34,2025
BUCARAMANGA,OTROS,DHE00005007,007 ZRH5NN832,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DHE00115007,007 ZRH-5NN345358,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DHE00181007,007 ZRH-492,C,0,0,2138.37,34,2025
BUCARAMANGA,OTROS,DHE00313007,007 ZRH385101000,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DHE00180007,007 ZRH315041,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DHE00163007,007 ZRH1016015171,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DCE00058007,007 ZRCMF58,C,0,0,2394.57,34,2025
BUCARAMANGA,OTROS,DCE00461007,007 ZRC-A3119,C,0,0,1796.5,34,2025
BUCARAMANGA,OTROS,DCE00159007,007 ZRC-11950M,C,0,0,1718.68,34,2025
BUCARAMANGA,OTROS,DLE00038007,007 ZR-916,C,0,0,1916.1,34,2025
BUCARAMANGA,OTROS,DLE00014007,007 ZR-44M,C,0,0,3827.81,34,2025
BUCARAMANGA,OTROS,DLE00303007,007 ZR4095546,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DLE00091007,007 ZR173H,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DHE00322007,007 ZR165469600,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05569007,007 AZA1513/0,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DLE00345007,007  ZR-62NS,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE06729006,006 AR-11007848,C,0,0,32500.0,34,2025
BUCARAMANGA,OTROS,DAE06282006,006 AF2182,C,0,0,8108.0,34,2025
BUCARAMANGA,AUT*PARTS,DLS00552005,005 96985730,C,0,0,4014.78,34,2025
BUCARAMANGA,AUT*PARTS,DLS00053005,005 T53,C,0,0,3685.0,34,2025
BUCARAMANGA,AUT*PARTS,DLS00002005,005 T2,C,0,0,4200.0,34,2025
BUCARAMANGA,AUT*PARTS,DLS00215005,005 T16,C,0,0,5244.18,34,2025
BUCARAMANGA,AUT*PARTS,DLS00246005,005 T14,C,0,0,3422.25,34,2025
BUCARAMANGA,AUT*PARTS,DCS00065005,005 QF3595,C,0,0,2778.5,34,2025
BUCARAMANGA,AUT*PARTS,DAE05230005,005 QA3621A,C,0,0,3831.5,34,2025
BUCARAMANGA,AUT*PARTS,DCS00082005,005 ME015254,C,0,0,6287.48,34,2025
BUCARAMANGA,AUT*PARTS,DLS00207005,005 ME013307,C,0,1,11434.32,34,2025
BUCARAMANGA,AUT*PARTS,DVJ00064005,005 LLAVE,C,0,0,2000.0,34,2025
BUCARAMANGA,AUT*PARTS,DLS00307005,005 GS307,C,0,1,4403.72,34,2025
BUCARAMANGA,AUT*PARTS,DAE05101005,005 GA101,C,0,0,10213.0,34,2025
BUCARAMANGA,AUT*PARTS,DCS00091005,005 8973681131,C,0,1,4060.8,34,2025
BUCARAMANGA,AUT*PARTS,DCS00263005,005 5876100110,C,0,0,3451.0,34,2025
BUCARAMANGA,AUT*PARTS,DCS00338005,005 234011510,C,0,0,5668.77,34,2025
BUCARAMANGA,AUT*PARTS,DLS00413004,004 GS413,C,0,1,2944.0,34,2025
BUCARAMANGA,AUT*PARTS,DCS00305004,004 GS305,C,0,1,5732.01,34,2025
BUCARAMANGA,AUT*PARTS,DLS00246004,004 GS246,C,0,0,2797.5,34,2025
BUCARAMANGA,AUT*PARTS,DLS00212004,004 GS212,C,0,1,9051.3,34,2025
BUCARAMANGA,AUT*PARTS,DLS00070004,004 GS070,C,0,0,6342.0,34,2025
BUCARAMANGA,AUT*PARTS,DCS00060004,004 GS060,C,0,0,6800.0,34,2025
BUCARAMANGA,AUT*PARTS,DLS00053004,004 GS053,C,0,1,3567.0,34,2025
BUCARAMANGA,AUT*PARTS,DLS00050004,004 GS050,C,1,0,6293.12,34,2025
BUCARAMANGA,AUT*PARTS,DLS00045004,004 GS045,C,0,1,1625.0,34,2025
BUCARAMANGA,AUT*PARTS,DLS00042004,004 GS042,C,0,0,2248.5,34,2025
BUCARAMANGA,AUT*PARTS,DAE05566004,004 GA566,C,0,0,1812.5,34,2025
BUCARAMANGA,AUT*PARTS,DAE05507004,004 GA507,C,0,0,1.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE05504004,004 GA504,C,0,0,1.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE05371004,004 GA371,C,0,0,4492.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE05357004,004 GA357,C,0,0,4044.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE05348004,004 GA348,C,0,1,4126.66,34,2025
BUCARAMANGA,AUT*PARTS,DAE00339004,004 GA339,C,0,1,7064.99,34,2025
BUCARAMANGA,AUT*PARTS,DAE05330004,004 GA330,C,0,0,5168.46,34,2025
BUCARAMANGA,AUT*PARTS,DAE05321004,004 GA321,C,0,0,1716.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE05289004,004 GA289,C,0,0,3601.96,34,2025
BUCARAMANGA,AUT*PARTS,DAE05287004,004 GA287,C,0,0,3287.91,34,2025
BUCARAMANGA,AUT*PARTS,DAE05254004,004 GA254,C,0,0,2146.5,34,2025
BUCARAMANGA,AUT*PARTS,DAE05233004,004 GA233,C,0,0,5456.58,34,2025
BUCARAMANGA,AUT*PARTS,DAE05182004,004 GA182,C,0,0,1462.5,34,2025
BUCARAMANGA,AUT*PARTS,DAE05162004,004 GA162,C,0,0,2905.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE05158004,004 GA158,C,0,1,1722.5,34,2025
BUCARAMANGA,AUT*PARTS,DAE05131004,004 GA131,C,0,1,1109.96,34,2025
BUCARAMANGA,AUT*PARTS,DAE05128004,004 GA128,C,0,0,1694.96,34,2025
BUCARAMANGA,AUT*PARTS,DAE05101004,004 GA101,C,0,0,8600.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE05096004,004 GA096,C,0,0,4558.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE05088004,004 GA088,C,0,0,9179.2,34,2025
BUCARAMANGA,AUT*PARTS,DLE00401004,004 F75215486,C,0,0,1.0,34,2025
BUCARAMANGA,AUT*PARTS,DLE00314004,004 F62H,C,0,0,1890.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE04207004,004 AF574SY,C,0,0,1.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE02074004,004 AF261,C,0,0,1.0,34,2025
BUCARAMANGA,AUT*PARTS,DAE02412004,004 AF2506,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DLE00288003,003 LW50M,C,0,0,432.07,34,2025
BUCARAMANGA,OTROS,DCE00300003,003 LGEK429M,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DCE00042003,003 LG42M,C,0,0,1008.0,34,2025
BUCARAMANGA,OTROS,DLE00171003,003 L834000M,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05174003,003 L673NPA,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05251003,003 L3552PA,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DCE00336003,003 L336M,C,0,1,1.0,34,2025
BUCARAMANGA,OTROS,DAE05221003,003 L2185PA,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05232003,003 L187PA,C,0,0,13.36,34,2025
BUCARAMANGA,OTROS,DAE05033003,003 L176PA,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05031003,003 L164PA,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05025003,003 L136PA,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05166003,003 L124PA,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05466003,003 L1106PA,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE05094003,003 GA094,C,0,0,1.0,34,2025
BUCARAMANGA,OTROS,DAE06511003,003 FP250,C,0,0,4320.0,34,2025
BUCARAMANGA,OTROS,DAE06627002,002 FA513,C,0,0,7190.0,34,2025
BUCARAMANGA,OTROS,DAE05149002,002 FA117,C,0,0,1512.0,34,2025
NORTE,MOBIL IMPORTADO,ALG15W40131,131 MX15W40,AAA,207,118,15388.99,34,2025
NORTE,DONSSON,DAB02968025,025 DA2968,AAA,62,75,20422.35,34,2025
NORTE,DONSSON,DAB02570025,025 DA2570,AAA,56,56,13507.93,34,2025
NORTE,BALDWIN,BCS00035125,125 BF988,AAA,48,39,20357.75,34,2025
NORTE,AUT*PARTS,DCE00662189,189 G662,AAA,54,48,4672.68,34,2025
NORTE,DONSSON,DAB02788025,025 DA2788,AAA,65,43,21285.17,34,2025
NORTE,BALDWIN,BLS00286125,125 BD7154,AAA,35,37,85727.47,34,2025
NORTE,AUT*PARTS,DLS00264004,004 GS264,AAA,0,40,26192.0,34,2025
NORTE,AUT*PARTS,DCE00833189,189 G833,AAA,0,33,6807.98,34,2025
NORTE,MOBIL NACIONAL,ALT15W40030,030 MX15W40,AAA,158,30,20873.88,34,2025
NORTE,AUT*PARTS,DLS00232189,189 GS232,AAA,30,30,4090.17,34,2025
NORTE,BALDWIN,BCE00633125,125 PF7748,AAA,41,31,39432.74,34,2025
NORTE,DONSSON,DAR02594025,025 DA2594,AAA,49,43,18353.4,34,2025
NORTE,AUT*PARTS,DCE00843189,189 G843,AAA,0,24,15031.95,34,2025
NORTE,DONSSON,DAB02772025,025 DA2772,AAA,21,22,10680.97,34,2025
NORTE,AUT*PARTS,DLS00268189,189 GS268,A,11,23,8253.67,34,2025
NORTE,DONSSON,DAB04570025,025 DA4570,AAA,1,26,8840.52,34,2025
NORTE,AUT*PARTS,DLS00295189,189 GS295,AAA,22,21,15250.38,34,2025
NORTE,DONSSON,DAB14570025,025 DA4570A,A,31,23,9776.31,34,2025
NORTE,BALDWIN,BCS00252125,125 BF1257,AAA,18,20,30506.74,34,2025
NORTE,BALDWIN,BCS10014125,125 BF7557,AAA,24,21,20279.74,34,2025
NORTE,MOBIL IMPORTADO,ALB15W40131,131 MX15W40-5,AAA,13,18,339099.9,34,2025
NORTE,DONSSON,DAE02246025,025 DA2246,AAA,25,36,22561.59,34,2025
NORTE,DONSSON,DAB02783025,025 DA2783,AAA,19,20,25921.71,34,2025
NORTE,BALDWIN,BLS00037125,125 B76,AAA,21,20,32089.86,34,2025
NORTE,BALDWIN,BWS00078125,125 BW5071,AAA,22,24,27493.51,34,2025
NORTE,BALDWIN,BCS00025125,125 BF1280,AAA,15,16,29779.38,34,2025
NORTE,BALDWIN,BCS00060125,125 BF1226,AAA,16,18,30073.82,34,2025
NORTE,DONSSON,DAB02666025,025 DA2666,A,24,18,11371.65,34,2025
NORTE,DONSSON,DAR02804025,025 DA2804,AAA,31,19,37194.96,34,2025
NORTE,BALDWIN,BCS00161125,125 BF588,AAA,21,18,30196.24,34,2025
NORTE,AUT*PARTS,DCE00844189,189 G844,A,19,19,7537.59,34,2025
NORTE,AUT*PARTS,DAC10090189,189 DAC090A,A,17,17,3616.09,34,2025
NORTE,BALDWIN,BLS00169125,125 B163,A,25,15,14753.87,34,2025
NORTE,BALDWIN,BCE00805125,125 BF7863,A,26,17,13920.67,34,2025
NORTE,AUT*PARTS,DLS00052189,189 GS052,A,15,17,4586.1,34,2025
NORTE,BALDWIN,BCS00091125,125 BF954,A,20,15,20200.19,34,2025
